respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde una de estas tres preguntas, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12560496221,401577030,2021-04-08 22:25:26,2021-04-08 22:35:18,181.62.52.111,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Quiero regresar los extraño,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Todo el mundo,Solo en este,Innovación y creatividad,Completamente novedoso,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12560444655,401577030,2021-04-08 21:53:20,2021-04-08 21:58:04,190.156.68.74,,,,,No,VALLE DEL CAUCA,IE Santa Librada,Pues mi situacion es que los pofresores me hacen sentir grande para hacer un mejor año y ser mejor en todo,Motivación,Experiencia personal,Hace más de dos años,Por algún tiempo,Común,Nadie,En 2,Relación con la familia,Completamente novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Hombre
12560442198,401577030,2021-04-08 21:50:17,2021-04-08 21:56:15,186.27.237.112,,,,,No,CAUCA,IE Santa Librada,Que quiero ser alguien importante para mí pais,Motivación,Experiencia personal,Hace seis meses,Por algún tiempo,Común,Nadie,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,Otros,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Mujer
12560437633,401577030,2021-04-08 21:48:38,2021-04-08 21:53:01,200.29.127.65,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Cuando vi que en el colegio hablan el idioma del sordo mudo me hizo pensar muchas cosas buenas y me dieron ganas de aprender ,Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Valores,Pasa todo el tiempo,Absolutamente ningún control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12560403373,401577030,2021-04-08 21:13:55,2021-04-08 21:29:11,190.99.199.170,,,,,Sí,CAUCA,IE Santa Librada,Quisiera volver al estudio presencial  ya q la pandemia cambió todo y me dejo encerrada y las clases virtuales no nos Permite aprender y quisiera que todo se normalice y terminar el año junto a mis compañeros  ,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Común,Todo el mundo,En 2,La seguridad en el colegio,Completamente novedoso,Poco control,A mi,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12560381859,401577030,2021-04-08 21:07:43,2021-04-08 21:14:55,181.62.53.161,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,El Covid 19,Rabia,Una opinión,Hace un año,Se me va a olvidar,Pasa todo el tiempo,Nadie,Solo en este,La seguridad en el colegio,Novedoso,Total control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12560332134,401577030,2021-04-08 20:24:08,2021-04-08 20:43:18,190.99.196.149,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Número 3° si me gustaría acabar el años siendo una buena estudiante y que mis amigos y compañeros también  salgan adelante. De Dana ??,Alegría,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los compañeros,En 2,Justicia,Novedoso,Control,Amigos,Otros,Oportunidades futuras,Comprender a los otros,Mujer
12560270090,401577030,2021-04-08 19:58:54,2021-04-08 20:04:42,181.50.102.3,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Pues pase decer muy mal estudiante.aprender a comportarme y cumplir con mis objetivos ,Motivación,Experiencia personal,Hace dos años,Por mucho tiempo,Pasa una vez cada tanto,Nadie,En más de 4,Educación y aprendizaje,Novedoso,Poco control,Familia,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Hombre
12560266394,401577030,2021-04-08 19:56:21,2021-04-08 20:02:33,181.50.102.9,,,,,Sí,CAUCA,IE Santa Librada,EL BULIN,Tristeza,Experiencia que alguien te compartió,Hace un año,Por algún tiempo,Común,Los profesores y las directivas,En 3,Valores,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12560261121,401577030,2021-04-08 19:54:38,2021-04-08 19:59:23,181.118.148.71,,,,,No,CAUCA,IE Santa Librada,Los daños del colegio la geietas,Tristeza,Una historia que escuchaste por ahí,Hace algunos días o semanas,Se me va a olvidar,Pasa una vez cada tanto,Nadie,En 2,Bullying y matoneo,Novedoso,Poco control,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12560047989,401577030,2021-04-08 17:59:15,2021-04-08 18:09:46,190.1.206.103,,,,,Sí,CAUCA,IE Santa Librada,"En mi institución educativa, el año pasado yo entregaba trabajos, y los profesores no los recogían, y por eso perdí el año ",Rabia,Experiencia personal,Hace un año,Se me va a olvidar,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Justicia,Novedoso,Control,Profesores,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12559979031,401577030,2021-04-08 17:35:50,2021-04-08 17:39:35,186.27.178.184,,,,,Sí,VALLE DEL CAUCA,IE Santa Rosa,Cuando todos se graduó de 11,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Los compañeros,En 2,Relación con los compañeros,Completamente novedoso,Poco control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12559939058,401577030,2021-04-08 16:25:16,2021-04-08 17:21:39,191.156.45.21,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"Cuando estábamos en la presencialidad un niño estaba jugando y sin querer metió el pie en el canal de agua lluvia y se lastimó, no podía sacar el pie los profesores lo ayudaron y tuvo que ir al hospital, no volvió en días, cuando volvió tenía el pie enyesado  y andaba en muletas después se mejoró y volvio a estudiar. ",Tristeza,Experiencia personal,Hace más de dos años,Se me va a olvidar,Muy rara y única,Nadie,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12559925112,401577030,2021-04-08 16:49:38,2021-04-08 17:25:39,200.116.194.171,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,La institución me a aparecido muy buena excelente por esta razón sigo con mis estudios muchas gracias a la institución.,Motivación,Experiencia personal,Hace más de dos años,Por mucho tiempo,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Novedoso,Total control,Familia,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12559872512,401577030,2021-04-08 16:47:01,2021-04-08 16:57:32,190.130.78.41,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,La cultura  que tiene la escuela que me permite identificarme quién soy y de dónde también puedo fortalecer mis costumbres también a interactuar con otra culturas. vengo ,Orgullo/Satisfacción,Una historia que escuchaste por ahí,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Completamente novedoso,Control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12559864291,401577030,2021-04-08 16:37:56,2021-04-08 16:49:27,181.129.173.220,,,,,No,VALLE DEL CAUCA,IE Santa Librada,?,Motivación,Una opinión,Hace dos años,Por algún tiempo,Común,Nadie,En 2,Ninguna de los anteriores,Novedoso,Control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12559791549,401577030,2021-04-08 16:12:55,2021-04-08 16:18:30,181.55.81.152,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Un niño que estaba jugando colgando los palos de jugar fútbol y se callo y se revento la nariz.,Tristeza,Experiencia personal,Hace más de dos años,Se me va a olvidar,Común,Los profesores y las directivas,En 3,Relación con los compañeros,Pasa frecuentemente,Absolutamente ningún control,Amigos,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12559755708,401577030,2021-04-08 16:01:17,2021-04-08 16:03:54,181.62.52.106,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Las clases virtuales alas cuáles no pude acceder el año pasado y ahora con mi profe Patricia que me ayudó puedo estar en la clase todos los dias,Impotencia,Experiencia personal,Hace un año,Por mucho tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Relación con la familia,Pasa frecuentemente,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12559744735,401577030,2021-04-08 15:57:28,2021-04-08 15:59:52,181.62.52.106,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Todo lo visto en tecnología ,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Tecnología,Novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
12559732420,401577030,2021-04-08 15:52:13,2021-04-08 15:54:15,191.106.207.61,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Las actividades propuestas en sistemas con el conocimiento de la G suite de Google,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Tecnología,Completamente novedoso,Total control,Familia,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12559726862,401577030,2021-04-08 15:44:48,2021-04-08 15:51:53,200.6.187.162,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Pues un día escuche que era una de las mejores instituciones de la ciudad y eso me motiva terminar mi colegio aya,Motivación,Una opinión,Hace dos años,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Tecnología,Pasa frecuentemente,Absolutamente ningún control,Profesores,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12559720196,401577030,2021-04-08 15:46:43,2021-04-08 15:49:02,181.62.52.106,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,La siembra de plantas aromáticas para aprender a secar y poder venderlas como tisanas,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Todo el mundo,Solo en este,Tecnología,Completamente novedoso,Total control,Familia,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12559710468,401577030,2021-04-08 15:35:08,2021-04-08 15:44:58,181.62.52.106,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,La situacion es el proyecto de emprendimiento sobre plantas aromáticas que nos presento la profe,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Tecnología,Novedoso,Control,Familia,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Mujer
12559640080,401577030,2021-04-08 15:06:31,2021-04-08 15:17:07,200.6.181.70,,,,,Sí,CAUCA,IE Santa Rosa,"El cierre de las escuelas por la panademia, es difícil por qué todos extrañamos el compartir con amigos y profe de las clases presenciales, me gustaría con el favor de Dios que pudiéramos regresar a clases",Impotencia,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Salud,Completamente novedoso,Poco control,Amigos,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12559634253,401577030,2021-04-08 15:05:03,2021-04-08 15:14:48,190.66.146.179,,,,,Sí,BOGOTÁ,IE Santa Rosa,Quiero terminar el año escolar con mis amigos ,Tranquilidad,Experiencia que alguien te compartió,Hace dos años,Por mucho tiempo,Común,Nadie,En 2,Educación y aprendizaje,Novedoso,Control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12559578490,401577030,2021-04-08 14:46:15,2021-04-08 14:53:37,186.147.231.141,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,terminar el año escolar en presencialidad/alternancia,Motivación,Una opinión,Hace un año,Por mucho tiempo,Común,Los profesores y las directivas,En más de 4,Salud,Novedoso,Control,Profesores,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
12559552754,401577030,2021-04-08 14:33:51,2021-04-08 14:44:03,186.144.16.32,,,,,No,VALLE DEL CAUCA,IE Santa Librada,Una vez ubo un tipo de galería de dibujos con dibujo muy bonitos que hasta parecían profesionales ,Motivación,Experiencia personal,Hace más de dos años,Se me va a olvidar,Pasa una vez cada tanto,Los compañeros,Solo en este,Innovación y creatividad,Novedoso,Control,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12559543929,401577030,2021-04-08 14:15:14,2021-04-08 14:40:19,181.62.52.139,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Una vez en el colegio hicieron una huerta y recuerdo que el noticiero fue y grabo lo que se estaba haciendo.  Cuando llegue a casa vi el noticiero y fue muy impactante ver que nuestro colegio salió en las noticias me dio mucha alegría que fuéramos famosos,Alegría,Experiencia personal,Hace dos años,Por siempre,Muy rara y única,Todo el mundo,En 3,Ninguna de los anteriores,Novedoso,Absolutamente ningún control,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Hombre
12559530060,401577030,2021-04-08 14:28:42,2021-04-08 14:35:02,186.168.84.118,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,En particular no me ha pasado nada fuera de lo que comun que me haya impactado a tal punto de pensar en mi futuro; En mi casa siempre me han inculcado estudiar para tener un buen futuro.,Tranquilidad,Experiencia personal,Hace más de dos años,Por siempre,Pasa una vez cada tanto,Nadie,En 2,Ninguna de los anteriores,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12559436625,401577030,2021-04-08 13:51:45,2021-04-08 14:01:44,181.62.53.142,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Ver a un amigo graduarse cumplir una de sus metas me hizo pensar en que quiero salir de estudiar y hacer inmediatamente carrera universitaria,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Común,Los profesores y las directivas,En 3,Relación con los compañeros,Novedoso,Control,Amigos,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
12559434687,401577030,2021-04-08 13:54:09,2021-04-08 14:01:05,186.27.200.169,,,,,Sí,CAUCA,IE Santa Librada,La situación que me ha impactado fue que un señor a principio del periodo escolar sufrió un accidente en la construccióny después de eso se murió ,Impotencia,Experiencia personal,Hace dos años,Por siempre,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Tecnología,Novedoso,Absolutamente ningún control,Otros,Otros,Relación con los demás,Trabajar en equipo,Mujer
12559401905,401577030,2021-04-08 13:42:17,2021-04-08 13:49:56,186.86.52.198,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Terminar vel año lectivo con exitos,Alegría,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Tecnología,Completamente novedoso,Control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12559398197,401577030,2021-04-08 13:19:50,2021-04-08 13:50:05,201.185.4.79,,,,,Sí,CAUCA,IE Santa Librada,Eventualmente me ha hecho pensar son sobre las profesiones que profesión tomare en mi vida ya que he visto las situación de los demas o las historias qur nos han contado y llegado a concluir que debo tener un buen empeño academico para tener una buena profesión en el futuro,Motivación,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Todo el mundo,Solo en este,Educación y aprendizaje,Novedoso,Total control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12559393717,401577030,2021-04-08 13:21:05,2021-04-08 13:47:10,181.62.52.134,,,,,No,VALLE DEL CAUCA,IE Santa Librada,"La experiencia que tenido en mi escuela.primero que todo el techo dañado en mi salón,y si este año tengamos oportunidad de estudiar presencial que mi escuela este bien remodelada.",Tristeza,Experiencia personal,Hace un año,Por mucho tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Novedoso,Control,Profesores,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12559375648,401577030,2021-04-08 13:00:46,2021-04-08 13:40:50,181.234.131.245,,,,,No,VALLE DEL CAUCA,IE Santa Librada,"La primera, una vez estabamos en una clase normal y llega unos chicos que habían estudiado antes ahí, que habían estado en el momento en el que estaba y contaron muchas cosas que les sucedio después de salir del colegio unas buenas y otra no tanto y eso me hizo pensar en que iba hacer cuando saliera.",Motivación,Experiencia personal,Hace un año,Por siempre,Común,Todo el mundo,En 3,Ninguna de los anteriores,Pasa todo el tiempo,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12559351311,401577030,2021-04-08 13:06:56,2021-04-08 13:33:00,181.50.102.104,,,,,No,VALLE DEL CAUCA,IE Santa Librada,"Hace un tiempo atrás,  nos encontrábamos en un jeanday y estábamos en el teatrino me parece que escuchando música el caso esta en que en ese momento yo sentí como si todo fuera posible y sencillo me sentía libre hasta el punto en que llegue a pensar que mi futuro seria así de tranquilo y libre, era mas pequeña no entendía muchas cosas que ahora si entiendo, el caso esta en que me imagine un futuro muy lindo lleno de muchas cosas y metas que quiero lograr y aun lo sigo pensando.",Alegría,Experiencia personal,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Nadie,En 2,Ninguna de los anteriores,Novedoso,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12559336601,401577030,2021-04-08 13:13:28,2021-04-08 13:27:51,181.54.0.201,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"Quizá la oportunidad de realizar mi proyecto de vida en la asignatura de emprendimiento, ya que me permitió pensar en que debo sacar buenas notas para ganar el año y a futuro porder ingresar a estudiar ingeniería en sistemas",Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En más de 4,Tecnología,Pasa frecuentemente,Total control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Hombre
12559319652,401577030,2021-04-08 13:02:01,2021-04-08 13:21:49,181.53.210.103,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Cuando fuimos a un museo ,Tranquilidad,Una opinión,Hace dos años,Se me va a olvidar,Muy rara y única,Los compañeros,En 3,Relación con la familia,Completamente novedoso,Control,Amigos,Nuevos conocimientos y habilidades,Relación con los demás,Comprender a los otros,Hombre
12559315518,401577030,2021-04-08 13:16:59,2021-04-08 13:20:46,190.108.76.222,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Quiero terminar mi año escolar para seguir estudiando una carrera que el colegio puede ayudar,Motivación,Una opinión,Hace un año,Por mucho tiempo,Pasa una vez cada tanto,Nadie,En 3,Justicia,Novedoso,Control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12559306118,401577030,2021-04-08 13:10:13,2021-04-08 13:17:16,181.129.244.130,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Las malas condiciones de infraestructura en la que se encuentra una de las sedes del colegio,Tristeza,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Común,Todo el mundo,Solo en este,La seguridad en el colegio,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12559298517,401577030,2021-04-08 13:05:57,2021-04-08 13:14:50,161.18.9.106,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,En mi institución educativa habían hablado sobre los clases presenciales y luego salieron diciendo que no lo iban hacer que por que el colegio no tenía los recursos de Bio seguridad pero cuando mi mamá y yo fuimos por el pae encasa en la entrada de sistemas vimos un poco de elementos de Bioseguridad y la verdad me gustaría terminar el año escolar podiendo ir al colegio (presencial) ,Motivación,Una opinión,Hace algunos días o semanas,Por siempre,Muy rara y única,Todo el mundo,En más de 4,La seguridad en el colegio,Completamente novedoso,Poco control,Profesores,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12559297450,401577030,2021-04-08 13:05:33,2021-04-08 13:14:27,190.90.24.131,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Que todo vuelva ala normalidad ,Tristeza,Una opinión,Hace más de dos años,Por mucho tiempo,Común,Todo el mundo,En 2,Educación y aprendizaje,Completamente novedoso,Control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12559293290,401577030,2021-04-08 13:07:27,2021-04-08 13:13:16,191.102.199.241,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Me impactó ver como personas de la institución educativa hace todo lo posible por dañar y no por cuidarla,Tristeza,Experiencia personal,Hace un año,Por mucho tiempo,Común,Los profesores y las directivas,En 3,Innovación y creatividad,Pasa frecuentemente,Poco control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12559290628,401577030,2021-04-08 13:03:53,2021-04-08 13:12:08,181.62.52.136,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"En mi colegio los estudiantes hicieron una revolución a la que llamaron La revolución del pupitre. Ese día todos los estudiantes bloquearon las entradas de los salones con los pupitres y posteriormente salieron a marchar por todo el colegió. Esto me sorprendió mucho porque era mi primer año en esta institución, acababa de ingresar y a día de hoy sigo sin conocer el motivo de esta protesta y creo que no lograron nada",Orgullo/Satisfacción,Experiencia personal,Hace más de dos años,Se me va a olvidar,Muy rara y única,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12559286132,401577030,2021-04-08 13:07:47,2021-04-08 13:10:50,179.1.48.37,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Soy nueva,Motivación,Una opinión,Hace algunos días o semanas,Se me va a olvidar,Muy rara y única,Nadie,En más de 4,Ninguna de los anteriores,Pasa frecuentemente,Absolutamente ningún control,A mi,Nuevos conocimientos y habilidades,Relación con los demás,Comprender a los otros,Mujer
12557197421,401577030,2021-04-07 21:35:12,2021-04-07 21:58:47,181.62.53.168,,,,,No,VALLE DEL CAUCA,IE Santa Librada,Hace tres años estaba cursando primero de primaria en ese año las cosas se complicaron tuve un excelente profesor no lo puedo negar tuvimos muchas diferencias por más que intenté aprender su método de enseñanza no nos pudimos poner de acuerdo lo que para él era desobediencia y no querer estar en su clase para mi era un no se como hacer como entenderlo por más que trataba de cumplir con su tareas y deberes no era lo que él esperaba a esto le sumó el tener compañeros que me hacían bullyn al punto de tener diferencias tan grandes hasta agredirnos física mente y para él la culpable siempre fui yo por más que tratara de demostrar con argumentos que no era así el ya tenía grabado en la memoria que era yo en este caos particular transcurrió la totalidad del año al llegar la entrega de boletines me di cuenta que me tire el año por mi culpa? aún lo dudo por culpa de lo profesor? Lo podría pensar pero paso empece el año repitiéndolo y durante todo el transcurso de él tuve la firme convicción de que esto no volvería a pasar nunca más que si por lo menos no iba a ser la primera del grupo en los años que me faltaban si iba a darme a notar por cosas buenas como por ejemplo hoy cursando mi último año de primaria y recordando aquella  de que tengo liderazgo y puedo ser ejemplo para muchos de mi salón y soy representante de mi sede ante mi institución por la alimentación espero terminar mi año con excelentes calificaciones cursar mi secundaria y poder ser una gran profesional Y ESA ES MI HISTORIA ,Motivación,Experiencia personal,Hace más de dos años,Por algún tiempo,Común,Los profesores y las directivas,Solo en este,Bullying y matoneo,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12557112730,401577030,2021-04-07 20:54:29,2021-04-07 21:01:09,191.95.164.242,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Yo una vez en primero la profe dijo que los números eran infinitos y me quedé pensando cuál era ese posible valor que fuese el último pero luego le pregunté a mi papá que era infinito y el dijo que nunca acaba y me dejó pensando Asta ahora ,Tranquilidad,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Nadie,En 2,Educación y aprendizaje,Pasa frecuentemente,Total control,Profesores,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12557108811,401577030,2021-04-07 20:52:44,2021-04-07 20:58:36,186.117.160.147,,,,,No,VALLE DEL CAUCA,IE Santa Librada,"Me gustaría terminar el año lectivo bien con mis compañeros ,alegre con una mente positiva para iniciar otro año más y mejorar como persona y como estudiante ",Motivación,Experiencia personal,Hace un año,Por siempre,Pasa una vez cada tanto,Nadie,En 3,Bullying y matoneo,Completamente novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12557064997,401577030,2021-04-07 20:19:28,2021-04-07 20:31:24,186.117.160.147,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Que ojalá pronto podamos volver a las aulas es un poco incómodo estudiar desde casa pero pues lo más importante que es por nuestro bienestar y si toca seguir virtual que sigamos así ,Motivación,Una opinión,Hace algunos días o semanas,Por algún tiempo,Muy rara y única,Todo el mundo,En más de 4,Educación y aprendizaje,Novedoso,Poco control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12556220884,401577030,2021-04-07 14:15:36,2021-04-07 14:22:26,190.99.198.57,,,,,No,VALLE DEL CAUCA,IE Santa Librada,Ser matematico,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Común,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Novedoso,Poco control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12555922504,401577030,2021-04-07 12:32:04,2021-04-07 12:36:17,181.130.134.35,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Muy buena institución ,Tranquilidad,Una opinión,Hace dos años,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 2,La seguridad en el colegio,Pasa todo el tiempo,Total control,Familia,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12555913698,401577030,2021-04-07 12:19:08,2021-04-07 12:36:35,190.1.218.222,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Clases virtuales,Impotencia,Experiencia personal,Hace dos años,Se me va a olvidar,Muy rara y única,Los compañeros,En 2,Ninguna de los anteriores,Novedoso,Control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12555712694,401577030,2021-04-07 11:21:41,2021-04-07 11:28:35,45.225.225.100,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Pasando el año escolar y los proximos q vengan ,Motivación,Experiencia personal,Hace más de dos años,Por mucho tiempo,Común,Todo el mundo,En 3,Relación con la familia,Novedoso,Control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
