respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde a una de estas tres opciones, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",¿Cuéntanos que opción elegiste?,La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12558869204,401495591,2021-04-08 10:41:32,2021-04-08 10:56:44,181.134.198.122,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"3. Debido a la pandemia parece que las çlases seran virtuales por un buen tiempo, aunque preferiria presencial",3,Tristeza,Una opinión,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Todo el mundo,En 3,Innovación y creatividad,Pasa frecuentemente,Total control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Hombre
12558848575,401495591,2021-04-08 10:46:10,2021-04-08 10:50:09,190.250.125.220,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,Charlas encaminadas para proyectarse a futuro. Eso estuvo genial ,3,Tranquilidad,Experiencia personal,Hace dos años,Por mucho tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Total control,Profesores,Importancia de experimentar,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
12558837205,401495591,2021-04-08 10:27:29,2021-04-08 10:46:46,45.175.20.2,,,,,Sí,MAGDALENA,IE Álvaro Marín Velasco,Que cuando nos nacen reflexiónar aprendemos a valorar a respetar y saber aprovechar el tiempo y a salir a delante en los estudios,3,Motivación,Una opinión,Hace más de dos años,Por siempre,Común,Todo el mundo,En más de 4,Valores,Pasa todo el tiempo,Total control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12558836517,401495591,2021-04-08 10:36:47,2021-04-08 10:46:18,191.91.253.74,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Pues una vez que nos pusimos a escojer que queríamos ser en la vida entre unos amigos nos hicimos esa pregunta ,1,Motivación,Una opinión,Hace un año,Por algún tiempo,Muy rara y única,Los compañeros,En más de 4,Relación con los compañeros,Pasa frecuentemente,Total control,A mi,Importancia de experimentar,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Hombre
12558834436,401495591,2021-04-08 10:37:53,2021-04-08 10:45:37,186.97.161.78,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"La situación que más me ha impactado es: La ayuda que me brindan todos mis profesores, ayudándome a salir adelante y de lo cual vivo muy agradecida con ellos.Que Dios los bendiga.",1,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,En 3,Educación y aprendizaje,Completamente novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12558831805,401495591,2021-04-08 10:32:50,2021-04-08 10:44:46,177.254.203.81,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Las enseñanzas y consejos de la coordinadora y los/las profesor@s me han hecho pensar mucho en lo que quiero para mi futuro,1,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Ninguna de los anteriores,Pasa frecuentemente,Total control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12558828076,401495591,2021-04-08 10:37:27,2021-04-08 10:43:36,181.132.64.109,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Pues todo empezó así ami me iban hechado del colegio pasado y pues empeze a buscar colegio y en ninguno me recibida así que hasta que busca el colegio Álvaro Marín Velasco y me dieron la oportunidad  y pues me motivaron pa salir adelante,3,Motivación,Experiencia personal,Hace más de dos años,Por mucho tiempo,Común,Los profesores y las directivas,En 3,Ninguna de los anteriores,Completamente novedoso,Total control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12558826246,401495591,2021-04-08 10:37:32,2021-04-08 10:43:04,181.135.119.95,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Por el momento todo ha ido muy bien ,3,Tranquilidad,Una opinión,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Educación y aprendizaje,Novedoso,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Mujer
12558819677,401495591,2021-04-08 10:36:35,2021-04-08 10:40:59,186.81.102.27,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Un niño que es especial y sin importar ese obstáculo siguió estudiando,1,Motivación,Experiencia que alguien te compartió,Hace más de dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,En más de 4,La seguridad en el colegio,Completamente novedoso,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12558819463,401495591,2021-04-08 10:27:28,2021-04-08 11:01:43,181.135.46.95,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,me encanto la institucion,3,Impotencia,Experiencia personal,Hace un año,Por siempre,Común,Los compañeros,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Control,Familia,Comprender la realidad de las cosas,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Mujer
12558817263,401495591,2021-04-08 10:32:36,2021-04-08 10:40:11,181.51.32.24,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Pues a mi no me gustaría terminar el año virtual pero tampoco me quejo de ella ,2,Tranquilidad,Una opinión,Hace algunos días o semanas,Por mucho tiempo,Pasa una vez cada tanto,Los compañeros,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Control,Familia,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12558817031,401495591,2021-04-08 10:34:41,2021-04-08 10:40:06,181.51.32.227,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,E tenido la experiencia de ser seleccionada y tomada en cuenta para muchas cosas en la institución lo cual me agrada y me hace pensar que puedo llegar a hacer mucho mas,1,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Tecnología,Novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12558816718,401495591,2021-04-08 10:32:45,2021-04-08 10:40:01,181.135.116.227,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"En realidad no tengo ninguna situación en específico, pero en muchas ocasiones de distintas  formas los profes me han hecho reflexionar mucho respecto a mi futuro",1,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Común,Todo el mundo,En más de 4,Valores,Pasa frecuentemente,Total control,Profesores,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12558815776,401495591,2021-04-08 10:22:53,2021-04-08 10:39:41,179.1.65.4,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Me gustaría terminar el año escolar presencial mente para hacia aprender mucho más y tener conocimiento todos nuestros avances,3,Motivación,Una opinión,Hace un año,Se me va a olvidar,Muy rara y única,Nadie,En más de 4,Ninguna de los anteriores,Pasa todo el tiempo,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12558814889,401495591,2021-04-08 10:36:11,2021-04-08 10:39:25,181.140.97.75,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Ninguna,3,Alegría,Una opinión,Hace un año,Por siempre,Pasa todo el tiempo,Nadie,En 3,Ninguna de los anteriores,Pasa todo el tiempo,Control,A mi,Otros,Otros,Relación con los demás,Comprender a los otros,Hombre
12558814731,401495591,2021-04-08 10:32:56,2021-04-08 10:39:21,186.81.102.165,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Los constantes cambios a docentes en la institución me hizo pensar en como los profesores tenian que constantemente cambiar su forma de vida para adaptarse a cada escuela cambiando de localidad, pensamiento, etc",1,Impotencia,Experiencia que alguien te compartió,Hace un año,Por algún tiempo,Pasa todo el tiempo,Nadie,En 3,Relación con los profesores,Pasa frecuentemente,Absolutamente ningún control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
12558814119,401495591,2021-04-08 10:19:49,2021-04-08 10:39:09,181.132.64.85,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Me a impactado mucho la manera de las clases que nos an blindado hoy los profesores  ya que para mi es algo nuevo,2,Alegría,Una opinión,Hace un año,Por mucho tiempo,Muy rara y única,Los compañeros,En 2,Tecnología,Novedoso,Control,Profesores,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12558814105,401495591,2021-04-08 10:27:06,2021-04-08 10:39:09,181.132.64.85,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Me ha impactado la forma en que el colegio se propuso a crear una aplicación del colegio para que nosotros pudiéramos seguir estudiando,mediante unas clases virtuales ",2,Motivación,Una opinión,Hace un año,Por mucho tiempo,Muy rara y única,Los compañeros,En 3,Tecnología,Novedoso,Control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12558813322,401495591,2021-04-08 10:29:15,2021-04-08 10:38:55,181.135.98.253,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco," Cuando entre nuevo a la institución , fui a matricularme para 7 y 8 , entonces en el sistema apareció que me habían promovido a 8 y la coordinadora me puso en 8 y 9 eso me llevo  pensar en mi futuro",1,Motivación,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Los profesores y las directivas,En 2,Educación y aprendizaje,Completamente novedoso,Total control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12558813302,401495591,2021-04-08 10:32:41,2021-04-08 10:38:54,200.122.206.2,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,"Cuando recién entre y conocí a todos los profesores me di de cuentas que tienen muy buena comunicación con los alumnos y esto me gusto ya que ellos no permiten que ninguno se quede atrás, me gustaría pasar los últimos meses disfrutando de la atención de mis docentes y la compañía de todo el salón ya que esto nos permite mejor comunicación y una forma importante de socializar ",2,Tristeza,Experiencia personal,Hace dos años,Por siempre,Común,Los compañeros,En 3,Comida,Novedoso,Total control,Profesores,Importancia de experimentar,Otros,Relación con los demás,Comprender a los otros,Mujer
12558810823,401495591,2021-04-08 10:32:26,2021-04-08 10:38:07,177.254.161.36,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Supongo seria como el momento en el que pense en las icfes eso me hizo querer terminar este ultimo año con las mejores notas que pueda sacar y por supuesto sacar un excelente puntaje en las icfes para despues pasar a la universidad.,3,Motivación,Una opinión,Hace seis meses,Por siempre,Común,Todo el mundo,En 3,Ninguna de los anteriores,Pasa frecuentemente,Total control,A mi,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Hombre
12558810731,401495591,2021-04-08 10:33:12,2021-04-08 10:38:30,191.95.154.226,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,cuando me promovieron de grupo,2,Orgullo/Satisfacción,Experiencia personal,Hace algunos días o semanas,Por siempre,Muy rara y única,Todo el mundo,En 3,Educación y aprendizaje,Pasa frecuentemente,Poco control,A mi,Otros,Importancia de experimentar,Oportunidades futuras,Ser el mejor,Hombre
12558810211,401495591,2021-04-08 10:25:19,2021-04-08 10:37:55,179.1.65.4,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,QUIERO TERMINAR MIS SUEÑOS PARA  HACER ALGUIEN EN LA VIDA,1,Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Educación y aprendizaje,Pasa frecuentemente,Total control,Profesores,Nuevos conocimientos y habilidades,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Hombre
12558809084,401495591,2021-04-08 10:32:55,2021-04-08 10:37:33,181.135.96.244,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Una vez que todos leímos un libro de Alicia en el país de las maravillas, me di cuenta de lo importante que es la lectura en nuestro día a día y lo divertido y dinámico que puede ser",3,Motivación,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12558808906,401495591,2021-04-08 10:26:06,2021-04-08 10:37:29,191.95.154.19,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Un profesor me motivo a ganar todos los años para pasar a la universidad y ser profesional,3,Orgullo/Satisfacción,Experiencia que alguien te compartió,Hace dos años,Por mucho tiempo,Común,Nadie,En 2,Innovación y creatividad,Pasa frecuentemente,Control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12558808768,401495591,2021-04-08 10:32:43,2021-04-08 10:37:26,191.95.154.3,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Quiero que termine de la mejor manera con celebraciones o bailes cosas asi,1,Alegría,Una opinión,Hace dos años,Por mucho tiempo,Común,Todo el mundo,En más de 4,Tecnología,Pasa frecuentemente,Control,A mi,Importancia de experimentar,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
12558807998,401495591,2021-04-08 10:33:02,2021-04-08 10:37:12,181.132.80.230,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,Prefiero no contestar ,3,Tranquilidad,Una opinión,Hace más de dos años,Se me va a olvidar,Común,Nadie,Solo en este,Ninguna de los anteriores,Pasa todo el tiempo,Control,Otros,Otros,Otros,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12558806772,401495591,2021-04-08 10:32:23,2021-04-08 10:36:48,181.206.104.135,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Los múltiples proyectos extra curriculares me han demostrado que esta institución intenta ir mas haya ,1,Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Poco control,Profesores,Nuevos conocimientos y habilidades,Importancia de experimentar,Oportunidades futuras,Ser el mejor,Hombre
12558804845,401495591,2021-04-08 10:27:34,2021-04-08 10:36:14,191.95.157.254,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Me aceptaron a pesar de mi condición mental, eso me hizo ver que aunque tenga problemas aun puedo seguir adelante",1,Tranquilidad,Experiencia personal,Hace un año,Por mucho tiempo,Común,Nadie,En más de 4,Salud,Novedoso,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12558804807,401495591,2021-04-08 10:25:35,2021-04-08 10:36:13,181.135.121.243,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Un proyecto llamado laboratorio de posima,1,Motivación,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Valores,Pasa frecuentemente,Control,Profesores,Importancia de experimentar,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12558804762,401495591,2021-04-08 10:32:54,2021-04-08 10:36:12,181.135.104.18,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Nada ,2,Tranquilidad,Una opinión,Hace más de dos años,Se me va a olvidar,Común,Nadie,En 3,Ninguna de los anteriores,Pasa todo el tiempo,Absolutamente ningún control,A mi,Otros,Otros,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12558802124,401495591,2021-04-08 10:26:31,2021-04-08 10:35:24,190.71.18.218,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,Me motivo todo el colegio para seguir adelante,3,Motivación,Experiencia personal,Hace un año,Por siempre,Común,Los profesores y las directivas,En 2,Educación y aprendizaje,Novedoso,Total control,Familia,Importancia de experimentar,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12558800904,401495591,2021-04-08 10:22:12,2021-04-08 10:35:00,181.132.82.203,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Ala institución va varias personas de otro lugares que nos dan oportunidades de estudiar lo que queremos y aprender mas  ,1,Alegría,Una opinión,Hace más de dos años,Por mucho tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Mujer
12558800040,401495591,2021-04-08 10:26:17,2021-04-08 10:34:45,181.135.119.11,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Hace poco en una de las clases la profesora nos contó que estaban haciendo unos semilleros para chicos del grado 9° en adelante y que eran totalmente gratis así que me interesó mucho y le dije que si me podía mandar la imformacion, lamentablemente ya no habían cupos pero me había parecido una muy buena oportunidad para los chicos del colegio ya que así podrían empezar a estudiar lo que más les guste y aún así estando en el colegio ",1,Motivación,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Muy rara y única,Los compañeros,Solo en este,Relación con los profesores,Novedoso,Control,Profesores,Importancia de experimentar,Importancia de experimentar,Oportunidades futuras,Comprender a los otros,Mujer
12558799755,401495591,2021-04-08 10:17:10,2021-04-08 10:34:40,45.175.20.2,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Ten un caso que el profesor era muy mandon y nos envíaba tarea tras tarea,1,Tristeza,Experiencia personal,Hace un año,Por siempre,Pasa una vez cada tanto,Nadie,En 3,Salud,Novedoso,Absolutamente ningún control,Profesores,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12558798858,401495591,2021-04-08 10:16:45,2021-04-08 10:34:48,181.51.32.91,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,a,1,Orgullo/Satisfacción,Una historia que escuchaste por ahí,Hace seis meses,Se me va a olvidar,Pasa una vez cada tanto,Nadie,En 3,Ninguna de los anteriores,Pasa frecuentemente,Total control,Otros,Comprender la realidad de las cosas,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,No binario
12558798619,401495591,2021-04-08 10:28:57,2021-04-08 10:34:19,177.254.197.22,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,"Ver a los del grado 11 graduarse, me hizo pensar que alguna vez quiero ser parte de los que se graduen.",1,Motivación,Experiencia personal,Hace un año,Por siempre,Común,Todo el mundo,En 2,Tecnología,Pasa frecuentemente,Control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12558796623,401495591,2021-04-08 10:22:41,2021-04-08 10:33:44,177.254.198.60,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,"El año pasado comenzé a pensar en cómo quería terminar el año, porque algún día me Hiba a graduar y necesitaba aprender más cosas que me sirvieran para el futuro",3,Tranquilidad,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Nadie,En 2,Ninguna de los anteriores,Pasa frecuentemente,Control,A mi,Importancia de experimentar,Importancia de experimentar,Oportunidades futuras,Ser el mejor,Mujer
12558794888,401495591,2021-04-08 10:19:21,2021-04-08 10:33:12,186.81.102.57,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Mi situación es debido,pensar a como quieres que termine tu año escolar,mi situación es que en un dia tube malas notas y una profesora me ayudo a mejorar y me aconsejo, y hoy en dia me va muy bien me hizo pensar que el estudio es muy importante para nuestro futuro. ",3,Motivación,Experiencia personal,Hace dos años,Por algún tiempo,Común,Nadie,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Total control,Profesores,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12558794591,401495591,2021-04-08 10:26:41,2021-04-08 10:33:06,190.251.249.88,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Un día me monte a una reja y me resbale y me corté el estómago,3,Tristeza,Experiencia personal,Hace dos años,Por siempre,Muy rara y única,Los profesores y las directivas,Solo en este,Relación con la familia,Pasa frecuentemente,Absolutamente ningún control,A mi,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12558793951,401495591,2021-04-08 10:27:34,2021-04-08 10:32:54,177.255.37.14,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,hay varios niños que nos les gusta estudias pero hay que seguir para tener un futuro ,3,Motivación,Una opinión,Hace dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Relación con los compañeros,Pasa todo el tiempo,Total control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Mujer
12558792359,401495591,2021-04-08 10:22:54,2021-04-08 10:32:25,45.175.20.2,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco, antes de la pandemia Que hubo bullying contra un amigo y eso no me gusta ,2,Tranquilidad,Una opinión,Hace un año,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Bullying y matoneo,Pasa todo el tiempo,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12558790328,401495591,2021-04-08 10:22:47,2021-04-08 10:31:48,181.51.33.43,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,Q si todo es virtual nos toca aprender más de tecnología,1,Orgullo/Satisfacción,Una opinión,Hace un año,Por siempre,Común,Todo el mundo,En 2,Innovación y creatividad,Completamente novedoso,Control,Otros,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12558789858,401495591,2021-04-08 10:25:27,2021-04-08 10:31:40,177.254.196.155,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Unos semilleros de una universidad me hicieron pensar mucho en mi futuro en todas las oportunidades que se me presentan y todo lo que tengo que aprovechar aún aveces me frustró porque no se si sea capaz,1,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Pasa todo el tiempo,Nadie,En más de 4,Ninguna de los anteriores,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12558789606,401495591,2021-04-08 10:22:31,2021-04-08 10:31:36,191.95.158.217,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Quiero terminar mi año llevando un buen promedio y que pueda ser presencial ,3,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Nadie,En 3,Justicia,Novedoso,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Otros,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12558789572,401495591,2021-04-08 10:23:25,2021-04-08 10:31:35,190.240.136.54,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,la enseñansa que dan los profesores me quedarme en esta institucion y de terminar mis estudios en esa institucion,2,Motivación,Experiencia personal,Hace dos años,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 3,Educación y aprendizaje,Pasa todo el tiempo,Total control,Amigos,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12558788960,401495591,2021-04-08 10:20:19,2021-04-08 10:31:25,181.140.96.77,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,Me encantas las clases virtuales no me gusta cuando uno dice algo se le le burlan todos los compañeros teme uno a confundirse ,3,Tristeza,Experiencia que alguien te compartió,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Bullying y matoneo,Pasa frecuentemente,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Importancia de experimentar,Oportunidades futuras,Comprender a los otros,Hombre
12558788884,401495591,2021-04-08 10:24:11,2021-04-08 10:31:23,181.135.99.199,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Veo personas aun pequeñas con hijos y no pueden seguir estudiando, lo triste para mí, es que no haya un buen sustento económico y haya un bebé mal cuidado debido a esto. Yo espero terminar el bachillerato y hacer una profesión, conseguir un buen trabajo por si en algún momento llegase a ser mamá tenga un buen estado tanto económico como psicológico para mi bebé ",1,Tristeza,Una opinión,Hace algunos días o semanas,Por siempre,Común,Nadie,En 2,Salud,Pasa frecuentemente,Total control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Mujer
12558788468,401495591,2021-04-08 10:17:59,2021-04-08 10:31:16,186.146.65.35,,,,,Sí,ANTIOQUIA,IE Guadalupe,estudiar,1,Tristeza,Una opinión,Hace más de dos años,Por siempre,Pasa todo el tiempo,Los compañeros,En más de 4,Valores,Pasa todo el tiempo,Total control,Profesores,Importancia de experimentar,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
12558788372,401495591,2021-04-08 10:20:19,2021-04-08 10:31:14,181.51.32.134,,,,,No,ANTIOQUIA,IE Álvaro Marín Velasco,"Lo que me a impactado de mi institución es que emos llevado muy bien esto sobre las clases virtuales , me gusta mucho que algunos profesores de la institución sepan que no es fácil para nosotros y de todas maneras no hacen motivar a ser cada día mejor ",2,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Común,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Total control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12558787552,401495591,2021-04-08 10:20:30,2021-04-08 10:30:59,190.240.136.97,,,,,Sí,ANTIOQUIA,IE Álvaro Marín Velasco,"Quiero que termine sin pandemia,para el año que viene podamos tener todo de nuevo a la presencialidad.",3,Impotencia,Experiencia personal,Hace un año,Por mucho tiempo,Común,Todo el mundo,En 3,Salud,Pasa todo el tiempo,Control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
