respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Imagine que está en una conferencia con otros colegas. Un amigo de otra escuela le pide que describa una experiencia en el aula en la cual probó algo diferente que produjo resultados positivos, negativos, interesantes o mixtos en los alumnos.¿Cuál experiencia compartiría",Mi experiencia produjo…,En esta experiencia me enfoqué en…,Mi intención fue cultivar en los estudiantes…,Los estudiantes aprenden a través de…,En mi experiencia un factor determinante es…,En mi experiencia fueron determinantes…,Mi foco estuvo en cultivar en los estudiantes…,Mi papel como maestro fue…,Pensando en la experiencia/ejemplo que acabo de compartir… A los estudiantes se les animó a aprender…,El aprendizaje fue…,Las decisiones fueron influenciadas por…,En general mi ejemplo/experiencia me produjo,Esta situación sucede…,Esta historia se relaciona con…,Tiempo que llevo trabajando en educación...,Tipo de Institución..,Preescolar,Básica Primaria,Básica Secundaria,Media,Género,Edad,Nivel Educativo
12597067607,402373207,2021-04-22 11:01:41,2021-04-22 11:09:56,181.118.157.83,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,aplicativos en scratch para enseñar a clasificar los residuos solidos.,Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,50,69,100,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,Preescolar,Básica Primaria,Básica Secundaria,,Mujer,30 a 39 años,Magister
12596907041,402373207,2021-04-22 10:16:41,2021-04-22 10:22:17,161.18.4.236,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"Los trabajos al aire libre, en donde ellos puedan experimentar",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,50,50,100,Esperanza,Rara vez,Educación / aprendizaje,De cinco a diez años,No oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
12596606367,402373207,2021-04-22 08:40:35,2021-04-22 08:51:25,191.92.42.210,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,ACTIVIDADES EN CASA DONDE EL ESTUDIANTE EXPRESE A TRAVÉS DE UN VÍDEO LA EXPLICACIÓN DE EJERCICIOS Y DONDE ADEMÁS SE PUEDA EVALUAR LA COMPETENCIA ARGUMENTATIVA Y COMUNICATIVA,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Reflexionar y comprender,Habilidades y capacitación,Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,78,46,99,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,,,Media,Hombre,30 a 39 años,Licenciado
12594952569,402373207,2021-04-21 17:56:07,2021-04-21 18:17:06,181.62.54.39,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"El trabajo por proyectos : al integrar las áreas de ciencias naturales, matemáticas y tecnología e informática, los estudiantes utilizaron diferentes herramientas  y desarrollaron habilidades de indagación, exploración de fenómenos , creatividad y autonomía, además de fortalecer los conceptos de las tres áreas: presentando un producto final como una aplicación, un portafolio digital, un libro digital, un podcast, una simulación etc ",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,47,50,70,Esperanza,Con frecuencia,Educación / aprendizaje,Más de quince año,No oficial,,,Básica Secundaria,,Mujer,60 a 69 años,Especialista
12594819426,402373207,2021-04-21 17:06:53,2021-04-21 17:17:44,186.144.64.151,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,"trabajo por proyectos ( intereses de los estudiantes, integración de áreas en el proceso investigativo )",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,,Abrir nuevos mundos para los estudiantes,39,51,51,Felicidad,Una vez,Educación / aprendizaje,Menos de un año,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12593749555,402373207,2021-04-21 10:18:29,2021-04-21 10:59:18,181.62.53.93,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Tuve la experiencia de trabajar un concurso llamado quien quiere ser millonario. Es un formato  power point y los estudiantes la disfrutaron mucho y piden que volvamos a usarla. Los resultados fueron positivos.,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Reflexionar y comprender,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,50,70,100,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De diez a quince años,Oficial,,,Básica Secundaria,Media,Hombre,40 a 49 años,Licenciado
12593638764,402373207,2021-04-21 10:17:25,2021-04-21 10:23:47,191.92.50.206,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"En grado once después de leer Infierno de la Divina Comedia de Dante, en grupos los estudiantes recrearon instalaciones de cada círculo del infierno. El día de la socialización y presentación de los proyectos era realmente admirable.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,10,50,86,Felicidad,Con frecuencia,Innovación / creatividad,De cinco a diez años,No oficial,,,,Media,Mujer,30 a 39 años,Especialista
12593251926,402373207,2021-04-21 08:14:52,2021-04-21 08:57:01,201.216.5.183,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"Una en la que, de la lectura del libro de Plan Lector, le pedí a los estudiantes de grado 7°, que escogieran un personaje con el que se identificaban para que lo presentaran en clase. Debían decir cómo era físicamente y en su forma de ser. También, qué aspectos de esos tenían los chicos para sentirse identificados con ellos. AL momento de proponer la actividad, se mostraron entusiastas, pero cuando llegó la hora de hacer la presentación, más de la mitad del salón no la hizo. No sé si se deba a que estamos en clases virtuales y se han vuelto tímidos.",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,53,100,55,no está seguro,Rara vez,Innovación / creatividad,De cinco a diez años,No oficial,,Básica Primaria,Básica Secundaria,Media,Mujer,30 a 39 años,Licenciado
12593160408,402373207,2021-04-21 07:53:19,2021-04-21 07:58:51,186.27.225.221,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,Cuando un estudiante logro programar algo que se le hacia un poco dificil ,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,0,47,62,Felicidad,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,Básica Secundaria,Media,Hombre,20 a 29 años,Licenciado
12593141850,402373207,2021-04-21 07:47:02,2021-04-21 07:52:16,186.81.100.82,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,"La escritura de una carta a su ""yo"" del futuro",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,78,51,31,Felicidad,Con frecuencia,Tecnología,De uno a cinco años,No oficial,,,Básica Secundaria,Media,Mujer,20 a 29 años,Licenciado
12591425870,402373207,2021-04-20 15:52:11,2021-04-20 16:20:55,181.62.52.6,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,Los estudiantes realizando una prueba evaluativa a sus docentes. ,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Reflexionar y comprender,Tiempo y la planeación curricular,La IE y la Secretaría,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,45,46,77,Felicidad,Rara vez,Innovación / creatividad,De uno a cinco años,No oficial,,,,Media,Hombre,20 a 29 años,Profesional no Licenciado
12591176980,402373207,2021-04-20 14:32:28,2021-04-20 14:44:43,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,Utilizar el baile al inicio de la clase.,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Dar soporte emocional a los estudiantes,52,52,98,Felicidad,Todo el tiempo,Educación / aprendizaje,De diez a quince años,No oficial,Preescolar,Básica Primaria,,,Mujer,40 a 49 años,Especialista
12591162064,402373207,2021-04-20 14:20:17,2021-04-20 14:38:55,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"Creación super humano integral que pueda vivir y convivir  en el siglo XXI teniendo una conciencia social ,ambiental y espiritual.",Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,47,67,42,Felicidad,Con frecuencia,Innovación / creatividad,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12591162045,402373207,2021-04-20 14:17:45,2021-04-20 14:39:00,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,Proyecto Ecotopía la construcción del super humano del siglo XXI,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,53,80,54,Felicidad,Con frecuencia,Innovación / creatividad,De diez a quince años,No oficial,Preescolar,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12591153382,402373207,2021-04-20 14:18:44,2021-04-20 14:35:34,186.168.124.142,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"La educación a evolucionado y ahora son mas interactivas en cuanto al proceso virtual por ello he buscado las maneras de incrementar en los encuentros de matemátematicas diferentes actividades con plataformas como GeoGebra, Phet entre otras. De está manera se hacen más enriquecedoras las actividades ya que le permiten al estudiante aprender haciendo ",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,50,50,51,Felicidad,Con frecuencia,Innovación / creatividad,De uno a cinco años,No oficial,,Básica Primaria,,,Mujer,20 a 29 años,Licenciado
12591138196,402373207,2021-04-20 14:20:15,2021-04-20 14:31:16,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"La experiencia que comparto es cuando inici el proceso de trabajar con la plataforma quizziz y al principio me fue difícil compartir el link para que ellos se conectara, pero luego investigue la plataforma mas a fondo y puede logran muchas cosas con el grupo como analizar las preguntas que respondían.",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,50,50,39,Satisfacción/orgullo,Una vez,Tecnología,De uno a cinco años,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12591137535,402373207,2021-04-20 14:22:05,2021-04-20 14:30:15,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"una de las experiencias que compartiría seria la de enseñar el tangram a traves de la plataforma de geogebra, la cual permite que los estudiantes puedan jugar y conocer cada una de las figuras geométricas que lo componen y como por medio de ellas se pueden construir diferentes figuras.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,49,40,88,Satisfacción/orgullo,Con frecuencia,Tecnología,De uno a cinco años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12591136965,402373207,2021-04-20 14:23:15,2021-04-20 14:30:05,190.251.36.246,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"Compartiría la experencia del aula invertida a través de un blog virtual. Producimos contenidos muy interesantes, actividades lúdicas, flashcards, vídeos, entre otros. Los cuales motivaron de diferentes formas a los estudiantes. ",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,81,88,85,Felicidad,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,Preescolar,Básica Primaria,,,Mujer,20 a 29 años,Licenciado
12591127274,402373207,2021-04-20 14:18:50,2021-04-20 14:29:58,186.86.52.2,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,Desafios de matemáticas,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Habilidades y capacitación,Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,0,0,1,Felicidad,Todo el tiempo,Educación / aprendizaje,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12591125699,402373207,2021-04-20 14:18:30,2021-04-20 14:26:58,186.117.166.38,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"Trabajo de evaluaciòn, de manera online",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Abrir nuevos mundos para los estudiantes,100,0,0,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,,Básica Primaria,,,Mujer,50 a 59 años,Magister
12591097835,402373207,2021-04-20 14:11:37,2021-04-20 14:16:30,181.62.53.183,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,Una experiencia con los niños de jardín donde aprendíamos las partes de la cara y usamos a Piccaso para la actividad.,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,47,10,90,Felicidad,No se,Educación / aprendizaje,De uno a cinco años,No oficial,Preescolar,Básica Primaria,Básica Secundaria,,Mujer,20 a 29 años,Licenciado
12590832882,402373207,2021-04-20 12:37:25,2021-04-20 12:46:48,186.116.232.100,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,Trabajando con niñoes pequeños aprendi que es muy importante dedicarles tiempo de calidad que no tengan nada que ver con lo academico sino mas bien un espacio en el que puedan divertirse junto a su profesor. Esto hace que el amunado este mas relajado y sientan confianza con su profesor,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Dar soporte emocional a los estudiantes,2,0,1,Felicidad,Con frecuencia,Relación con los profesores,De uno a cinco años,No oficial,,,Básica Secundaria,,Hombre,20 a 29 años,Licenciado
12590379101,402373207,2021-04-20 10:18:28,2021-04-20 10:24:39,181.53.196.136,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Paletas de las emociones,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Dar soporte emocional a los estudiantes,60,40,80,Felicidad,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,Preescolar,,,,Mujer,40 a 49 años,Licenciado
12590144160,402373207,2021-04-20 08:55:12,2021-04-20 09:16:46,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"En el grado jardín, con la finalidad de trabajar la relación entre imagen y palabra en inglés, traté de dibujar animales salvajes con ayuda de una Tablet para dibujo de mi hija. La había visto trabajar en ella con dibujos de Animé de manera sencilla y rapida que me pareció buena idea incluirla en el próximo encuentro para realizar la actividad al mismo tiempo que los niños. Ella me explicó yo seguí las explicaciones y todo fue bien hasta el momento de llevarla a la practica durante el encuentro.",Resultados negativos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,0,0,0,Tristeza,Una vez,Innovación / creatividad,De diez a quince años,No oficial,Preescolar,Básica Primaria,,,Hombre,50 a 59 años,Licenciado
12590134134,402373207,2021-04-20 08:55:40,2021-04-20 09:15:57,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"En el  área de música siempre estamos buscando herramientas, recursos y metodologías que apunten al logro de las competencias, en ese sentido, una experiencia que recuerdo   mucho fue en el año 2018 con un grado Jardín, donde con base a los intereses de los niños y niñas,  la observación y su creatividad compusimos una canción con los estudiantes. La canción a su vez estaba conectada al proyecto de aula que la maestra titular venía trabajando y tenía que ver con un pequeño huevo que los niños encontraron en el colegio, este huevo resultó siendo de lagartija. Así nació la canción de pacha  la lagartija con el grado jardín. Siendo una experiencia significativa y divertida para los niños y niñas.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,50,50,50,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,De cinco a diez años,No oficial,Preescolar,Básica Primaria,Básica Secundaria,Media,Hombre,30 a 39 años,Licenciado
12590123621,402373207,2021-04-20 08:52:55,2021-04-20 09:10:03,191.111.207.168,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,Implementación de laboratorio virtual para el trabajo de circuitos eléctricos. ,Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,90,50,90,Satisfacción/orgullo,Rara vez,Educación / aprendizaje,De cinco a diez años,No oficial,,Básica Primaria,Básica Secundaria,Media,Mujer,20 a 29 años,Licenciado
12590118516,402373207,2021-04-20 08:52:47,2021-04-20 09:08:53,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,Desarrollo del pensamiento computacional en niños de preescolar mediante algoritmos y herramientas digitales.,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,50,50,50,Felicidad,Todo el tiempo,Tecnología,De diez a quince años,No oficial,Preescolar,Básica Primaria,,,Mujer,50 a 59 años,Profesional no Licenciado
12590116676,402373207,2021-04-20 08:59:01,2021-04-20 09:09:31,181.78.11.117,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,En la de atracción de imanes ,Resultados positivos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Abrir nuevos mundos para los estudiantes,2,5,91,Felicidad,Todo el tiempo,Innovación / creatividad,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12590115324,402373207,2021-04-20 08:54:16,2021-04-20 09:09:20,181.62.167.61,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,La experiencia del proyecto de la vallecaucanidad por su gran significado para toda la comunidad educativa,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,51,44,14,Satisfacción/orgullo,Rara vez,Relación con los profesores,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,40 a 49 años,Licenciado
12590098604,402373207,2021-04-20 08:52:55,2021-04-20 09:02:40,190.14.224.71,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,"Antes de que empezara la pandemia, desde el equipo de inglès, creamos un blog en donde los docentes colocamos material educativo relacionado con los temas que veriamos para que los estudiantes pudieran aprender a su ritmo antes de la clase. Este era un primer ejercicio para probar la metodologia flipping classroom para el area de inglès. Tenia como fin darle herramientas a los estudiantes que los motivaran a explorar y aprender por su cuenta a travès del uso de TICS.",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Reflexionar y comprender,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,80,60,60,Esperanza,Con frecuencia,Tecnología,De uno a cinco años,No oficial,Preescolar,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12590093827,402373207,2021-04-20 08:54:13,2021-04-20 09:05:45,181.234.157.34,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,Proceso de metamorfosis de un capullo a mariposa,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,1,1,1,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12589796481,402373207,2021-04-20 07:26:49,2021-04-20 07:37:36,186.86.52.85,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,La Gamificación como reinvención educativa,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,100,50,100,Esperanza,Todo el tiempo,Innovación / creatividad,Más de quince año,No oficial,,,Básica Secundaria,,Hombre,50 a 59 años,Especialista
12589691130,402373207,2021-04-20 06:46:55,2021-04-20 07:02:14,186.81.100.59,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"La vez que enseñe a los alumnos del grado 7º ""herramientas de Búsqueda Significativa""",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,Habilidades y capacitación,Maestros y rectores,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,80,50,50,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,,Básica Secundaria,,Mujer,50 a 59 años,Especialista
12589481612,402373207,2021-04-20 05:20:48,2021-04-20 05:27:06,177.255.16.253,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores,Juegos algebraicos,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,13,82,78,Satisfacción/orgullo,Una vez,Educación / aprendizaje,De cinco a diez años,No oficial,,,Básica Secundaria,Media,Mujer,20 a 29 años,Licenciado
12588901850,402373207,2021-04-19 23:13:03,2021-04-19 23:23:45,181.60.126.155,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"Compartiria la experiencia con la actividad del ""Semáforo de las habilidades socioemocionales"" donde se obtuvo diferentes puntos de vista con respecto a las emociones que tenia cada estudiante en ese momento. ",Resultados mixtos,El desarrollo socioemocional del alumno,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,80,100,50,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,50 a 59 años,Licenciado
12588705280,402373207,2021-04-19 20:46:24,2021-04-19 20:57:11,181.206.44.224,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,"El ejercicio que relaciona la presión con el volumen, donde se comprueba la ley de Boyle a través de un vaso y dos orificios con longitudinales  con una distancia de 3 cm en un vaso de 10 0nz, este fue un gran experimento que me aporto a la explicación del comportamiento de los gases.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,Tiempo y la planeación curricular,Maestros y rectores,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,68,8,91,Satisfacción/orgullo,Una vez,Educación / aprendizaje,De cinco a diez años,No oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
